Client,E-DMS,PB-E,MQL,ME,Response Count,Bounce count,WON,Date,Inboxes,Prospects Count,Week,Month,Year,MQL Diff,ME Diff,WON Diff,Client Name,Sequencer,Negative,Out of Office Accumulated,Human Replies,Human Replies Accumulated,Out of Office,Schedule volume for Today,Schedule volume for Tomorrow,Schedule volume for Day after tomorrow,Invitations sent,Schedule volume for Today (Aimfox),Schedule volume for Tomorrow (Aimfox),Schedule volume for Day after tomorrow (Aimfox)
36,770,,,,17,0,,2025-09-24,79,5071,,,,,,,,Bizon,,103,3,33,14,,,,,,,
34,297,,,,3,0,,2025-09-24,30,1563,,,,,,,,Bizon,,119,2,63,1,,,,,,,
39,242,,,,8,0,,2025-09-24,32,823,,,,,,,,Bizon,,56,4,54,5,,,,,,,
46,280,,,,15,0,,2025-09-24,30,2318,,,,,,,,Bizon,,42,5,61,11,,,,,,,
7,0,,,,0,0,,2025-09-24,30,1503,,,,,,,,Bizon,,63,0,85,0,,,,,,,
26,13,,,,1,0,,2025-09-24,200,10657,,,,,,,,Bizon,,961,0,159,1,,,,,,,
2,0,,,,1,0,,2025-09-25,100,7395,,,,,,,,Bizon,,422,1,193,0,,,,,,,
11,1447,,,,63,0,,2025-09-25,150,10424,,,,,,,,Bizon,,437,25,367,41,,,,,,,
25,0,,,,2,0,,2025-09-25,111,9281,,,,,,,,Bizon,,138,2,430,0,,,,,,,
41,7,,,,2,0,,2025-09-25,39,2422,,,,,,,,Bizon,,106,2,78,0,,,,,,,
5,3,,,,1,0,,2025-09-25,75,2214,,,,,,,,Bizon,,107,0,55,1,,,,,,,
12,387,,,,3,0,,2025-09-25,60,2215,,,,,,,,Bizon,,65,2,79,1,,,,,,,
24,297,,,,7,0,,2025-09-25,30,3135,,,,,,,,Bizon,,25,6,102,1,,,,,,,
27,300,,,,10,0,,2025-09-25,30,2686,,,,,,,,Bizon,,147,3,55,8,,,,,,,
3,724,,,,8,0,,2025-09-25,150,7074,,,,,,,,Bizon,,227,1,173,7,,,,,,,
28,0,,,,1,0,,2025-09-25,40,1329,,,,,,,,Bizon,,22,1,113,0,,,,,,,
36,766,,,,20,0,,2025-09-25,79,5071,,,,,,,,Bizon,,118,9,42,15,,,,,,,
34,285,,,,8,0,,2025-09-25,30,1563,,,,,,,,Bizon,,120,9,72,1,,,,,,,
39,219,,,,6,0,,2025-09-25,32,823,,,,,,,,Bizon,,61,2,56,5,,,,,,,
46,280,,,,12,0,,2025-09-25,30,2318,,,,,,,,Bizon,,49,6,67,7,,,,,,,
26,16,,,,0,0,,2025-09-25,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
2,353,,,,7,0,,2025-09-26,100,7395,,,,,,,,Bizon,,428,1,194,6,,,,,,,
11,1280,,,,45,0,,2025-09-26,150,10424,,,,,,,,Bizon,,477,9,376,40,,,,,,,
25,0,,,,1,0,,2025-09-26,111,9281,,,,,,,,Bizon,,138,1,431,0,,,,,,,
41,0,,,,0,0,,2025-09-26,39,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,1,,,,0,0,,2025-09-26,75,2214,,,,,,,,Bizon,,107,0,55,0,,,,,,,
12,3,,,,0,0,,2025-09-26,60,2215,,,,,,,,Bizon,,65,0,79,0,,,,,,,
24,254,,,,5,0,,2025-09-26,30,3135,,,,,,,,Bizon,,27,4,106,2,,,,,,,
27,299,,,,14,0,,2025-09-26,30,2686,,,,,,,,Bizon,,162,0,55,15,,,,,,,
3,163,,,,4,0,,2025-09-26,150,7074,,,,,,,,Bizon,,230,1,174,3,,,,,,,
28,0,,,,0,0,,2025-09-26,40,1329,,,,,,,,Bizon,,22,0,113,0,,,,,,,
36,768,,,,8,0,,2025-09-26,79,5071,,,,,,,,Bizon,,128,0,42,10,,,,,,,
34,231,,,,9,0,,2025-09-26,30,1563,,,,,,,,Bizon,,128,2,74,8,,,,,,,
39,147,,,,4,0,,2025-09-26,32,823,,,,,,,,Bizon,,62,3,59,1,,,,,,,
46,216,,,,16,0,,2025-09-26,30,2318,,,,,,,,Bizon,,58,9,76,9,,,,,,,
26,15,,,,0,0,,2025-09-26,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
2,0,,,,0,0,,2025-09-27,100,7395,,,,,,,,Bizon,,428,0,194,0,,,,,,,
11,0,,,,0,0,,2025-09-27,150,10424,,,,,,,,Bizon,,477,1,377,0,,,,,,,
25,0,,,,0,0,,2025-09-27,111,9281,,,,,,,,Bizon,,138,0,431,0,,,,,,,
41,0,,,,0,0,,2025-09-27,39,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-09-27,75,2214,,,,,,,,Bizon,,107,0,55,0,,,,,,,
12,0,,,,0,0,,2025-09-27,60,2215,,,,,,,,Bizon,,65,0,79,0,,,,,,,
24,0,,,,0,0,,2025-09-27,30,3135,,,,,,,,Bizon,,27,0,106,0,,,,,,,
27,0,,,,0,0,,2025-09-27,30,2686,,,,,,,,Bizon,,162,1,56,0,,,,,,,
3,0,,,,0,0,,2025-09-27,150,7074,,,,,,,,Bizon,,230,0,174,0,,,,,,,
28,0,,,,0,0,,2025-09-27,40,1329,,,,,,,,Bizon,,22,0,113,0,,,,,,,
36,0,,,,1,0,,2025-09-27,79,5071,,,,,,,,Bizon,,128,1,43,0,,,,,,,
34,0,,,,0,0,,2025-09-27,30,1563,,,,,,,,Bizon,,128,0,74,0,,,,,,,
39,0,,,,0,0,,2025-09-27,32,823,,,,,,,,Bizon,,62,0,59,0,,,,,,,
46,0,,,,0,0,,2025-09-27,30,2318,,,,,,,,Bizon,,58,0,76,0,,,,,,,
26,0,,,,0,0,,2025-09-27,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
2,0,,,,0,0,,2025-09-28,100,7395,,,,,,,,Bizon,,428,0,194,0,,,,,,,
11,0,,,,0,0,,2025-09-28,150,10424,,,,,,,,Bizon,,477,0,377,0,,,,,,,
25,0,,,,0,0,,2025-09-28,111,9281,,,,,,,,Bizon,,138,0,431,0,,,,,,,
41,0,,,,0,0,,2025-09-28,39,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-09-28,75,2214,,,,,,,,Bizon,,107,0,55,0,,,,,,,
12,0,,,,0,0,,2025-09-28,60,2215,,,,,,,,Bizon,,65,0,79,0,,,,,,,
24,0,,,,1,0,,2025-09-28,30,3135,,,,,,,,Bizon,,27,1,107,0,,,,,,,
27,0,,,,0,0,,2025-09-28,30,2686,,,,,,,,Bizon,,162,0,56,0,,,,,,,
3,0,,,,0,0,,2025-09-28,150,7074,,,,,,,,Bizon,,230,0,174,0,,,,,,,
28,0,,,,0,0,,2025-09-28,40,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
36,0,,,,0,0,,2025-09-28,79,5071,,,,,,,,Bizon,,128,0,43,0,,,,,,,
34,0,,,,0,0,,2025-09-28,30,1563,,,,,,,,Bizon,,128,0,74,0,,,,,,,
39,0,,,,0,0,,2025-09-28,32,823,,,,,,,,Bizon,,62,0,59,0,,,,,,,
46,0,,,,0,0,,2025-09-28,30,2318,,,,,,,,Bizon,,58,0,76,0,,,,,,,
26,0,,,,0,0,,2025-09-28,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
2,86,,,,1,0,,2025-09-29,100,7395,,,,,,,,Bizon,,428,1,195,0,,,,,,,
11,913,,,,26,0,,2025-09-29,150,10424,,,,,,,,Bizon,,493,12,389,16,,,,,,,
25,3,,,,0,0,,2025-09-29,111,9281,,,,,,,,Bizon,,138,0,431,0,,,,,,,
41,0,,,,0,0,,2025-09-29,39,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,2,,,,0,0,,2025-09-29,75,2214,,,,,,,,Bizon,,107,0,55,0,,,,,,,
12,597,,,,5,0,,2025-09-29,60,2215,,,,,,,,Bizon,,68,5,84,3,,,,,,,
24,300,,,,7,0,,2025-09-29,30,3135,,,,,,,,Bizon,,28,7,114,1,,,,,,,
27,295,,,,5,0,,2025-09-29,30,2686,,,,,,,,Bizon,,163,2,58,1,,,,,,,
3,681,,,,3,0,,2025-09-29,150,7074,,,,,,,,Bizon,,232,1,175,2,,,,,,,
28,0,,,,0,0,,2025-09-29,40,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
36,770,,,,22,0,,2025-09-29,79,5071,,,,,,,,Bizon,,147,7,50,19,,,,,,,
34,67,,,,5,0,,2025-09-29,30,1563,,,,,,,,Bizon,,132,1,75,4,,,,,,,
39,146,,,,2,0,,2025-09-29,32,823,,,,,,,,Bizon,,62,2,61,0,,,,,,,
46,281,,,,13,0,,2025-09-29,30,2318,,,,,,,,Bizon,,65,9,85,7,,,,,,,
26,0,,,,0,0,,2025-09-29,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
2,0,,,,0,0,,2025-09-30,100,7395,,,,,,,,Bizon,,429,0,195,1,,,,,,,
11,1095,,,,13,0,,2025-09-30,150,10424,,,,,,,,Bizon,,506,4,393,13,,,,,,,
25,0,,,,1,0,,2025-09-30,111,9281,,,,,,,,Bizon,,138,1,432,0,,,,,,,
41,0,,,,0,0,,2025-09-30,39,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,296,,,,4,0,,2025-09-30,75,3015,,,,,,,,Bizon,,111,1,56,4,,,,,,,
12,514,,,,3,0,,2025-09-30,60,2215,,,,,,,,Bizon,,68,3,87,0,,,,,,,
24,292,,,,1,0,,2025-09-30,30,3135,,,,,,,,Bizon,,28,2,116,0,,,,,,,
27,297,,,,9,0,,2025-09-30,30,2686,,,,,,,,Bizon,,171,3,61,8,,,,,,,
3,199,,,,2,0,,2025-09-30,150,7074,,,,,,,,Bizon,,233,2,177,1,,,,,,,
28,0,,,,0,0,,2025-09-30,40,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
36,769,,,,19,0,,2025-09-30,79,5071,,,,,,,,Bizon,,161,6,56,14,,,,,,,
34,0,,,,0,0,,2025-09-30,30,1563,,,,,,,,Bizon,,132,0,75,0,,,,,,,
39,18,,,,0,0,,2025-09-30,32,823,,,,,,,,Bizon,,63,-1,60,1,,,,,,,
46,280,,,,5,0,,2025-09-30,30,2318,,,,,,,,Bizon,,67,5,90,2,,,,,,,
26,0,,,,0,0,,2025-09-30,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
2,0,,,,0,0,,2025-10-01,100,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,1022,,,,20,0,,2025-10-01,100,10424,,,,,,,,Bizon,,515,14,407,9,,,,,,,
25,0,,,,1,0,,2025-10-01,111,9281,,,,,,,,Bizon,,138,1,433,0,,,,,,,
41,0,,,,0,0,,2025-10-01,39,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,250,,,,8,0,,2025-10-01,70,3015,,,,,,,,Bizon,,117,2,58,6,,,,,,,
12,91,,,,2,0,,2025-10-01,35,2215,,,,,,,,Bizon,,68,2,89,0,,,,,,,
24,129,,,,9,0,,2025-10-01,30,3135,,,,,,,,Bizon,,30,7,123,2,,,,,,,
27,298,,,,8,0,,2025-10-01,25,2686,,,,,,,,Bizon,,175,5,66,4,,,,,,,
3,512,,,,5,0,,2025-10-01,150,7074,,,,,,,,Bizon,,237,1,178,4,,,,,,,
28,0,,,,0,0,,2025-10-01,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
36,769,,,,11,0,,2025-10-01,79,5071,,,,,,,,Bizon,,167,5,61,6,,,,,,,
34,0,,,,1,0,,2025-10-01,30,1563,,,,,,,,Bizon,,132,1,76,0,,,,,,,
46,274,,,,8,0,,2025-10-01,30,2318,,,,,,,,Bizon,,72,5,95,5,,,,,,,
26,0,,,,0,0,,2025-10-01,200,10657,,,,,,,,Bizon,,961,0,159,0,,,,,,,
35,270,,,,13,0,,2025-10-01,30,1495,,,,,,,,Bizon,,5,9,9,,,,,,,,
2,0,,,,0,0,,2025-10-02,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,1,,,,1,0,,2025-10-02,100,10424,,,,,,,,Bizon,,517,-1,406,2,,,,,,,
25,0,,,,0,0,,2025-10-02,92,9281,,,,,,,,Bizon,,138,0,433,0,,,,,,,
41,0,,,,0,0,,2025-10-02,21,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,170,,,,9,0,,2025-10-02,70,3015,,,,,,,,Bizon,,126,2,60,9,,,,,,,
12,2,,,,0,0,,2025-10-02,35,2215,,,,,,,,Bizon,,68,0,89,0,,,,,,,
3,5,,,,0,0,,2025-10-02,100,7074,,,,,,,,Bizon,,238,-1,177,1,,,,,,,
36,769,,,,19,0,,2025-10-02,79,5071,,,,,,,,Bizon,,178,11,72,11,,,,,,,
34,0,,,,0,0,,2025-10-02,30,1563,,,,,,,,Bizon,,132,0,76,0,,,,,,,
46,279,,,,11,0,,2025-10-02,30,2318,,,,,,,,Bizon,,76,7,102,4,,,,,,,
35,269,,,,10,0,,2025-10-02,30,1495,,,,,,,,Bizon,,16,-1,8,11,,,,,,,
28,0,,,,0,0,,2025-10-02,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,246,,,,9,0,,2025-10-02,25,2686,,,,,,,,Bizon,,181,4,70,6,,,,,,,
24,0,,,,0,0,,2025-10-02,25,3135,,,,,,,,Bizon,,30,0,123,0,,,,,,,
2,0,,,,0,0,,2025-10-03,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,0,,,,1,0,,2025-10-03,100,10424,,,,,,,,Bizon,,517,1,407,0,,,,,,,
25,0,,,,0,0,,2025-10-03,92,9281,,,,,,,,Bizon,,138,0,433,0,,,,,,,
41,0,,,,0,0,,2025-10-03,21,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,3,,,,0,0,,2025-10-03,70,3015,,,,,,,,Bizon,,127,-1,59,1,,,,,,,
12,0,,,,0,0,,2025-10-03,35,2215,,,,,,,,Bizon,,68,0,89,0,,,,,,,
3,0,,,,1,0,,2025-10-03,100,7074,,,,,,,,Bizon,,238,1,178,0,,,,,,,
36,770,,,,11,0,,2025-10-03,79,5071,,,,,,,,Bizon,,181,9,81,3,,,,,,,
34,0,,,,0,0,,2025-10-03,30,1563,,,,,,,,Bizon,,132,0,76,0,,,,,,,
46,280,,,,10,0,,2025-10-03,30,2318,,,,,,,,Bizon,,85,3,105,9,,,,,,,
35,271,,,,13,0,,2025-10-03,30,1495,,,,,,,,Bizon,,24,5,13,8,,,,,,,
28,0,,,,0,0,,2025-10-03,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,249,,,,4,0,,2025-10-03,25,2686,,,,,,,,Bizon,,184,2,72,3,,,,,,,
24,0,,,,0,0,,2025-10-03,25,3135,,,,,,,,Bizon,,30,0,123,0,,,,,,,
2,0,,,,0,0,,2025-10-04,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,0,,,,0,0,,2025-10-04,100,10424,,,,,,,,Bizon,,517,0,407,0,,,,,,,
25,0,,,,0,0,,2025-10-04,92,9281,,,,,,,,Bizon,,138,0,433,0,,,,,,,
41,0,,,,0,0,,2025-10-04,21,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-10-04,70,3015,,,,,,,,Bizon,,127,0,59,0,,,,,,,
12,0,,,,0,0,,2025-10-04,35,2215,,,,,,,,Bizon,,68,0,89,0,,,,,,,
3,0,,,,0,0,,2025-10-04,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,0,,,,0,0,,2025-10-04,79,5071,,,,,,,,Bizon,,181,0,81,0,,,,,,,
34,0,,,,0,0,,2025-10-04,30,1563,,,,,,,,Bizon,,132,0,76,0,,,,,,,
46,0,,,,0,0,,2025-10-04,30,2318,,,,,,,,Bizon,,85,0,105,0,,,,,,,
35,0,,,,1,0,,2025-10-04,30,1495,,,,,,,,Bizon,,24,1,14,0,,,,,,,
28,0,,,,0,0,,2025-10-04,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,0,,,,0,0,,2025-10-04,25,2686,,,,,,,,Bizon,,184,0,72,0,,,,,,,
24,0,,,,0,0,,2025-10-04,25,3135,,,,,,,,Bizon,,30,0,123,0,,,,,,,
2,0,,,,0,0,,2025-10-05,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,0,,,,0,0,,2025-10-05,100,10424,,,,,,,,Bizon,,517,0,407,0,,,,,,,
25,0,,,,0,0,,2025-10-05,92,9281,,,,,,,,Bizon,,138,0,433,0,,,,,,,
41,0,,,,0,0,,2025-10-05,21,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-10-05,70,3015,,,,,,,,Bizon,,127,0,59,0,,,,,,,
12,0,,,,0,0,,2025-10-05,35,2215,,,,,,,,Bizon,,68,0,89,0,,,,,,,
3,0,,,,0,0,,2025-10-05,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,0,,,,0,0,,2025-10-05,79,5071,,,,,,,,Bizon,,181,0,81,0,,,,,,,
34,0,,,,0,0,,2025-10-05,30,1563,,,,,,,,Bizon,,132,0,76,0,,,,,,,
46,0,,,,0,0,,2025-10-05,30,2318,,,,,,,,Bizon,,85,0,105,0,,,,,,,
35,0,,,,0,0,,2025-10-05,30,1495,,,,,,,,Bizon,,24,0,14,0,,,,,,,
28,0,,,,0,0,,2025-10-05,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,0,,,,0,0,,2025-10-05,25,2686,,,,,,,,Bizon,,184,0,72,0,,,,,,,
24,0,,,,0,0,,2025-10-05,25,3135,,,,,,,,Bizon,,30,0,123,0,,,,,,,
2,0,,,,0,0,,2025-10-06,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,412,,,,4,0,,2025-10-06,100,10424,,,,,,,,Bizon,,518,3,410,1,,,,,,,
25,0,,,,0,0,,2025-10-06,92,9281,,,,,,,,Bizon,,138,0,433,0,,,,,,,
41,0,,,,0,0,,2025-10-06,21,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,245,,,,5,0,,2025-10-06,70,3015,,,,,,,,Bizon,,129,4,63,2,,,,,,,
12,69,,,,2,0,,2025-10-06,35,2902,,,,,,,,Bizon,,69,1,90,1,,,,,,,
3,4,,,,0,0,,2025-10-06,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,762,,,,18,0,,2025-10-06,79,5071,,,,,,,,Bizon,,194,7,88,13,,,,,,,
34,0,,,,0,0,,2025-10-06,30,1563,,,,,,,,Bizon,,132,0,76,0,,,,,,,
46,267,,,,7,0,,2025-10-06,30,2318,,,,,,,,Bizon,,91,3,108,6,,,,,,,
35,269,,,,15,0,,2025-10-06,30,1495,,,,,,,,Bizon,,36,4,18,12,,,,,,,
28,0,,,,0,0,,2025-10-06,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,248,,,,4,0,,2025-10-06,25,2686,,,,,,,,Bizon,,187,1,73,3,,,,,,,
24,249,,,,1,0,,2025-10-06,25,3135,,,,,,,,Bizon,,30,1,124,0,,,,,,,
49,0,,,,0,0,,2025-10-06,30,6,,,,,,,,Bizon,,0,0,0,,,,,,,,
2,0,,,,0,0,,2025-10-07,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,732,,,,13,0,,2025-10-07,100,11304,,,,,,,,Bizon,,524,8,418,6,,,,,,,
25,0,,,,1,0,,2025-10-07,92,9281,,,,,,,,Bizon,,138,1,434,0,,,,,,,
41,0,,,,0,0,,2025-10-07,21,2422,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,245,,,,7,0,,2025-10-07,70,3015,,,,,,,,Bizon,,133,4,67,4,,,,,,,
12,0,,,,0,0,,2025-10-07,35,3138,,,,,,,,Bizon,,69,0,90,0,,,,,,,
3,0,,,,0,0,,2025-10-07,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,246,,,,6,0,,2025-10-07,79,5071,,,,,,,,Bizon,,200,0,88,6,,,,,,,
46,184,,,,15,0,,2025-10-07,30,2318,,,,,,,,Bizon,,100,8,116,9,,,,,,,
35,265,,,,10,0,,2025-10-07,30,1495,,,,,,,,Bizon,,41,5,23,5,,,,,,,
28,0,,,,0,0,,2025-10-07,35,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,200,,,,5,0,,2025-10-07,25,2686,,,,,,,,Bizon,,190,3,76,3,,,,,,,
24,171,,,,1,0,,2025-10-07,25,3135,,,,,,,,Bizon,,30,2,126,0,,,,,,,
49,301,,,,7,0,,2025-10-07,30,445,,,,,,,,Bizon,,5,2,2,5,,,,,,,
2,0,,,,0,0,,2025-10-08,75,7395,,,,,,,,Bizon,,429,0,195,0,,,,,,,
11,454,,,,22,0,,2025-10-08,100,11614,,,,,,,,Bizon,,532,16,434,8,,,,,,,
25,0,,,,0,0,,2025-10-08,75,9281,,,,,,,,Bizon,,138,0,434,0,,,,,,,
41,0,,,,0,0,,2025-10-08,33,2423,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,140,,,,1,0,,2025-10-08,70,3015,,,,,,,,Bizon,,133,2,69,0,,,,,,,
12,0,,,,0,0,,2025-10-08,35,3138,,,,,,,,Bizon,,69,0,90,0,,,,,,,
3,4,,,,0,0,,2025-10-08,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,199,,,,5,0,,2025-10-08,79,5072,,,,,,,,Bizon,,203,3,91,3,,,,,,,
46,0,,,,1,0,,2025-10-08,30,2318,,,,,,,,Bizon,,101,0,116,1,,,,,,,
35,266,,,,3,0,,2025-10-08,30,1495,,,,,,,,Bizon,,44,0,23,3,,,,,,,
28,0,,,,0,0,,2025-10-08,45,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,241,,,,1,0,,2025-10-08,25,2686,,,,,,,,Bizon,,190,0,76,0,,,,,,,
49,305,,,,4,0,,2025-10-08,30,675,,,,,,,,Bizon,,10,-1,1,5,,,,,,,
24,4,,,,0,0,,2025-10-08,25,3135,,,,,,,,Bizon,,30,0,126,0,,,,,,,
53,500,,,,20,0,,2025-10-08,75,1796,,,,,,,,Bizon,,19,3,3,,,,,,,,
2,0,,,,0,0,,2025-10-09,75,7395,,,,,,,,Bizon,,430,0,195,1,,,,,,,
11,742,,,,14,0,,2025-10-09,100,11614,,,,,,,,Bizon,,532,14,448,0,,,,,,,
25,0,,,,0,0,,2025-10-09,75,9282,,,,,,,,Bizon,,138,0,434,0,,,,,,,
41,0,,,,0,0,,2025-10-09,33,2423,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,2,,,,1,0,,2025-10-09,70,3015,,,,,,,,Bizon,,133,1,70,0,,,,,,,
12,347,,,,7,0,,2025-10-09,35,3138,,,,,,,,Bizon,,74,2,92,5,,,,,,,
3,2,,,,0,0,,2025-10-09,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,742,,,,11,0,,2025-10-09,79,5072,,,,,,,,Bizon,,209,8,99,6,,,,,,,
46,0,,,,1,0,,2025-10-09,30,2318,,,,,,,,Bizon,,102,1,117,1,,,,,,,
35,268,,,,8,0,,2025-10-09,30,1495,,,,,,,,Bizon,,48,4,27,4,,,,,,,
28,0,,,,0,0,,2025-10-09,45,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,8,,,,3,0,,2025-10-09,25,2686,,,,,,,,Bizon,,191,2,78,1,,,,,,,
49,301,,,,10,0,,2025-10-09,30,980,,,,,,,,Bizon,,14,6,7,4,,,,,,,
53,501,,,,23,0,,2025-10-09,75,1796,,,,,,,,Bizon,,34,4,7,15,,,,,,,
24,0,,,,0,0,,2025-10-09,25,3135,,,,,,,,Bizon,,30,0,126,0,,,,,,,
2,0,,,,0,0,,2025-10-10,75,7395,,,,,,,,Bizon,,430,0,195,0,,,,,,,
11,95,,,,2,1,,2025-10-10,100,11614,,,,,,,,Bizon,,533,2,450,1,,,,,,,
25,0,,,,0,0,,2025-10-10,75,9282,,,,,,,,Bizon,,138,0,434,0,,,,,,,
41,0,,,,0,0,,2025-10-10,33,2423,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-10-10,70,3016,,,,,,,,Bizon,,133,0,70,0,,,,,,,
12,236,,,,2,1,,2025-10-10,35,3138,,,,,,,,Bizon,,75,1,93,1,,,,,,,
3,13,,,,0,0,,2025-10-10,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,746,,,,33,1,,2025-10-10,79,5072,,,,,,,,Bizon,,236,8,107,27,,,,,,,
46,236,,,,4,0,,2025-10-10,30,2318,,,,,,,,Bizon,,105,3,120,3,,,,,,,
35,261,,,,1,0,,2025-10-10,30,1495,,,,,,,,Bizon,,49,0,27,1,,,,,,,
28,0,,,,0,0,,2025-10-10,45,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,1,,,,0,0,,2025-10-10,25,2686,,,,,,,,Bizon,,191,0,78,0,,,,,,,
49,300,,,,9,3,,2025-10-10,30,1255,,,,,,,,Bizon,,26,-2,5,12,,,,,,,
53,750,,,,26,2,,2025-10-10,75,2764,,,,,,,,Bizon,,52,8,15,18,,,,,,,
24,0,,,,0,0,,2025-10-10,25,3135,,,,,,,,Bizon,,30,0,126,0,,,,,,,
2,0,,,,0,0,,2025-10-11,75,7395,,,,,,,,Bizon,,430,0,195,0,,,,,,,
11,0,,,,0,0,,2025-10-11,100,11614,,,,,,,,Bizon,,533,0,450,0,,,,,,,
25,0,,,,0,0,,2025-10-11,75,9282,,,,,,,,Bizon,,138,0,434,0,,,,,,,
41,0,,,,0,0,,2025-10-11,33,2423,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-10-11,70,3016,,,,,,,,Bizon,,133,0,70,0,,,,,,,
12,0,,,,0,0,,2025-10-11,35,3138,,,,,,,,Bizon,,75,0,93,0,,,,,,,
3,0,,,,0,0,,2025-10-11,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,0,,,,1,0,,2025-10-11,79,5072,,,,,,,,Bizon,,236,1,108,0,,,,,,,
46,0,,,,0,0,,2025-10-11,30,2318,,,,,,,,Bizon,,105,0,120,0,,,,,,,
35,0,,,,0,0,,2025-10-11,30,1495,,,,,,,,Bizon,,49,0,27,0,,,,,,,
28,0,,,,0,0,,2025-10-11,45,1331,,,,,,,,Bizon,,22,0,113,0,,,,,,,
27,0,,,,0,0,,2025-10-11,25,2686,,,,,,,,Bizon,,191,0,78,0,,,,,,,
49,0,,,,0,0,,2025-10-11,30,1255,,,,,,,,Bizon,,26,0,5,0,,,,,,,
53,0,,,,0,0,,2025-10-11,75,2764,,,,,,,,Bizon,,52,0,15,0,,,,,,,
24,0,,,,0,0,,2025-10-11,25,3135,,,,,,,,Bizon,,30,0,126,0,,,,,,,
2,0,,,,0,0,,2025-10-12,75,7395,,,,,,,,Bizon,,430,0,195,0,,,,,,,
11,0,,,,1,0,,2025-10-12,100,11614,,,,,,,,Bizon,,533,1,451,0,,,,,,,
25,0,,,,0,0,,2025-10-12,75,9282,,,,,,,,Bizon,,138,0,434,0,,,,,,,
41,0,,,,0,0,,2025-10-12,33,2423,,,,,,,,Bizon,,106,0,78,0,,,,,,,
5,0,,,,0,0,,2025-10-12,70,3016,,,,,,,,Bizon,,133,0,70,0,,,,,,,
12,0,,,,0,0,,2025-10-12,35,3138,,,,,,,,Bizon,,75,0,93,0,,,,,,,
3,0,,,,0,0,,2025-10-12,100,7074,,,,,,,,Bizon,,238,0,178,0,,,,,,,
36,0,,,,0,0,,2025-10-12,79,5072,,,,,,,,Bizon,,236,0,108,0,,,,,,,
